name,method,iters,condition,var,eps,ppl,pdv,re_a,re_b,re,adj_lpips
carr_cars,lam0.5,500,clean,,,1.2422450333833694,0.06450396805490881,0.00038588009192608297,0.0002525071322452277,0.00031919361208565533,0.0532 0.1820 0.1097 0.2422 0.1779 0.1775 0.1166 0.0885 0.0573 0.0373
carr_cars,lam0.75,500,clean,,,1.288716658949852,0.06125038722635327,0.00038588009192608297,0.0002525071322452277,0.00031919361208565533,0.0564 0.1922 0.1165 0.2309 0.1732 0.1875 0.1262 0.0905 0.0761 0.0392
carr_cars,lam1.0,500,clean,,,1.3789288476109505,0.05117599515192212,0.00038588009192608297,0.0002525071322452277,0.00031919361208565533,0.0821 0.1422 0.1471 0.2383 0.1664 0.1987 0.1410 0.1093 0.0846 0.0692
carr_cars,lerp,,clean,,,2.2141961492598057,0.09679179735229922,0.00038588009192608297,0.0002525071322452277,0.00031919361208565533,0.2928 0.1971 0.3948 0.1297 0.1290 0.0470 0.2429 0.3019 0.2781 0.2008
carr_cars,slerp,,clean,,,1.0627173222601414,0.05968620776119083,0.00038588009192608297,0.0002525071322452277,0.00031919361208565533,0.0676 0.1007 0.0723 0.1628 0.2504 0.1475 0.0782 0.0752 0.0598 0.0481
cars_van,lam0.0,500,clean,,,1.3880640789866447,0.09531401492791504,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0507 0.0747 0.0832 0.0959 0.2917 0.3265 0.2050 0.1301 0.0576 0.0726
cars_van,lam0.1,500,clean,,,1.3630701079964638,0.09120720351999761,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0389 0.0728 0.0817 0.1101 0.2632 0.3256 0.1965 0.1441 0.0544 0.0757
cars_van,lam0.25,500,clean,,,1.4384132213890553,0.09804531130384804,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0390 0.0841 0.0993 0.0975 0.3045 0.3301 0.2087 0.1467 0.0582 0.0705
cars_van,lam0.5,500,clean,,,1.4935881942510605,0.09389129530824634,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0406 0.0976 0.1066 0.1001 0.3020 0.3271 0.2049 0.1654 0.0778 0.0715
cars_van,lam0.75,500,clean,,,1.6029897332191467,0.09486208789552372,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0469 0.1006 0.1162 0.1149 0.3154 0.3367 0.2123 0.1873 0.0915 0.0813
cars_van,lam1.0,500,clean,,,1.7424106821417809,0.08782305343698786,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0535 0.1277 0.1085 0.1722 0.2939 0.3135 0.2570 0.2216 0.0711 0.1233
cars_van,lerp,,clean,,,2.136494353413582,0.0698466918236264,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.1993 0.2308 0.3671 0.1245 0.1845 0.1860 0.1110 0.2708 0.2119 0.2505
cars_van,slerp,,clean,,,1.2702131904661655,0.07689662373823522,0.0002520493289921433,0.000149645478813909,0.00020084740390302613,0.0789 0.0845 0.0832 0.0857 0.2237 0.2861 0.2123 0.0689 0.0863 0.0606
cat_rabbit,lam0.0,500,clean,,,1.6800930798053741,0.08644715805602961,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.0764 0.1074 0.0965 0.2349 0.2427 0.2335 0.3266 0.2059 0.0926 0.0635
cat_rabbit,lam0.1,500,clean,,,1.695976085960865,0.08942591623895237,8.062079723458737e-05,0.00012848193000536412,0.00010455136361997575,0.0716 0.1042 0.1025 0.2488 0.2382 0.2275 0.3370 0.2104 0.0972 0.0586
