name,method,iters,condition,var,eps,ppl,pdv,re_a,re_b,re,adj_lpips
anakin,lerp,,z0noise,,0.5,2.5954334139823914,0.10447133263321828,0.010826215147972107,0.00014638742140959948,0.005486301284690853,0.4709 0.2367 0.3302 0.2909 0.1698 0.0916 0.1661 0.1976 0.2919 0.3497
anakin,slerp,,z0noise,,0.5,1.4490530490875244,0.04197285404493369,0.010826215147972107,0.00014638742140959948,0.005486301284690853,0.0921 0.1058 0.1244 0.1493 0.1808 0.1958 0.2135 0.1762 0.1160 0.0951
arya,lam0.0,500,z0noise,,0.5,1.680939294397831,0.06377140805361577,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0758 0.1037 0.1232 0.1776 0.2381 0.2939 0.2000 0.1957 0.1628 0.1101
arya,lam0.1,500,z0noise,,0.5,1.6759499609470367,0.06857531820922426,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0595 0.0961 0.1239 0.1785 0.2452 0.2968 0.2020 0.2000 0.1633 0.1107
arya,lam0.25,500,z0noise,,0.5,1.6949008107185364,0.07095322883561649,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0506 0.0894 0.1264 0.1830 0.2541 0.2938 0.2011 0.2085 0.1697 0.1183
arya,lam0.5,500,z0noise,,0.5,1.7873625978827477,0.07360225657646008,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0474 0.0846 0.1333 0.1866 0.2761 0.2923 0.2080 0.2244 0.1810 0.1536
arya,lam0.75,500,z0noise,,0.5,1.8986529856920242,0.0741146140291273,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0514 0.0948 0.1456 0.1842 0.2893 0.2976 0.2092 0.2423 0.1860 0.1982
arya,lam1.0,500,z0noise,,0.5,1.988216869533062,0.07500041766124392,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0649 0.1097 0.1285 0.1791 0.3081 0.2907 0.2159 0.2171 0.2140 0.2603
arya,lerp,,z0noise,,0.5,2.61873497068882,0.10046494404871636,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.4764 0.2661 0.2722 0.3310 0.1721 0.1510 0.1350 0.1781 0.3267 0.3101
arya,slerp,,z0noise,,0.5,1.5569242984056473,0.05050496312001275,0.0007854329887777567,0.00023578722903039306,0.0005106101089040749,0.0937 0.1023 0.1179 0.1257 0.2051 0.2458 0.1643 0.2208 0.1648 0.1166
boy02,lam0.0,500,z0noise,,0.5,1.3306777104735374,0.04029865030571447,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.0854 0.1442 0.1657 0.1758 0.1779 0.1611 0.1656 0.0865 0.0749 0.0937
boy02,lam0.1,500,z0noise,,0.5,1.3134652227163315,0.041259606972612724,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.0720 0.1360 0.1720 0.1758 0.1777 0.1587 0.1599 0.0889 0.0748 0.0977
boy02,lam0.25,500,z0noise,,0.5,1.3200868964195251,0.04358790519077074,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.0611 0.1348 0.1823 0.1808 0.1738 0.1645 0.1551 0.0929 0.0772 0.0976
boy02,lam0.5,500,z0noise,,0.5,1.336433008313179,0.044927707812011664,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.0565 0.1322 0.2007 0.1881 0.1619 0.1739 0.1329 0.1005 0.0839 0.1059
boy02,lam0.75,500,z0noise,,0.5,1.4089868292212486,0.042816332599975714,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.0681 0.1329 0.2175 0.1938 0.1704 0.1546 0.1377 0.1058 0.0974 0.1308
boy02,lam1.0,500,z0noise,,0.5,1.5198950171470642,0.04263589321884308,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.1077 0.1528 0.2140 0.1903 0.1638 0.1593 0.1361 0.1473 0.0576 0.1910
boy02,lerp,,z0noise,,0.5,2.044670984148979,0.1173437181385996,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.4895 0.2155 0.1587 0.2568 0.1516 0.0623 0.0657 0.1379 0.2573 0.2493
boy02,slerp,,z0noise,,0.5,1.2583018615841866,0.03169549327342159,0.00038962086546234787,0.00024168280651792884,0.00031565183599013835,0.1587 0.1443 0.1402 0.1451 0.1144 0.1583 0.1475 0.0728 0.0687 0.1082
boy03,lam0.0,500,z0noise,,0.5,1.5208711922168732,0.05497672399674057,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.0859 0.1507 0.1883 0.1919 0.1251 0.2772 0.1502 0.1342 0.1440 0.0735
boy03,lam0.1,500,z0noise,,0.5,1.4897845759987831,0.05637397288454841,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.0708 0.1417 0.1816 0.1932 0.1330 0.2758 0.1517 0.1313 0.1379 0.0728
boy03,lam0.25,500,z0noise,,0.5,1.5082163363695145,0.056679073415001224,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.0640 0.1462 0.1895 0.2007 0.1377 0.2731 0.1496 0.1317 0.1343 0.0814
boy03,lam0.5,500,z0noise,,0.5,1.564718097448349,0.05608684649095057,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.0664 0.1570 0.2150 0.1989 0.1398 0.2714 0.1511 0.1288 0.1395 0.0968
boy03,lam0.75,500,z0noise,,0.5,1.6342561691999435,0.05268146511735125,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.0780 0.1830 0.2213 0.1924 0.1407 0.2697 0.1615 0.1113 0.1435 0.1327
boy03,lam1.0,500,z0noise,,0.5,1.7668309062719345,0.0477102860818817,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.1257 0.1855 0.2212 0.1901 0.1373 0.2668 0.1818 0.1275 0.1128 0.2182
boy03,lerp,,z0noise,,0.5,2.2905981838703156,0.11515279083753892,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.4891 0.1995 0.1888 0.2867 0.2338 0.0799 0.0914 0.1717 0.3472 0.2027
boy03,slerp,,z0noise,,0.5,1.4493512511253357,0.04922532684982467,0.00042804854456335306,0.00011196379637112841,0.00027000617046724074,0.1595 0.1473 0.1558 0.1378 0.1286 0.2733 0.1286 0.0973 0.0773 0.1439
boy_girl_0,lam0.0,500,z0noise,,0.5,1.5746731907129288,0.07358783522208039,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.0849 0.1465 0.1760 0.1658 0.2244 0.3332 0.1579 0.1221 0.0952 0.0687
boy_girl_0,lam0.1,500,z0noise,,0.5,1.502184309065342,0.07394852384485448,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.0668 0.1341 0.1833 0.1664 0.1691 0.3394 0.1523 0.1206 0.1019 0.0682
boy_girl_0,lam0.25,500,z0noise,,0.5,1.5338122472167015,0.07149686060722368,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.0652 0.1373 0.1918 0.1629 0.1768 0.3311 0.1575 0.1315 0.1102 0.0695
boy_girl_0,lam0.5,500,z0noise,,0.5,1.6692577376961708,0.0673720243055996,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.0753 0.1397 0.1979 0.1634 0.2331 0.3133 0.1800 0.1633 0.1211 0.0821
boy_girl_0,lam0.75,500,z0noise,,0.5,1.8120990321040154,0.06377234093956805,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.0997 0.1459 0.2021 0.1614 0.2559 0.3092 0.1934 0.2134 0.1060 0.1250
boy_girl_0,lam1.0,500,z0noise,,0.5,1.968421645462513,0.05123274472829968,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.1453 0.1557 0.1796 0.1840 0.2915 0.2639 0.2192 0.2247 0.1153 0.1894
boy_girl_0,lerp,,z0noise,,0.5,2.4434444420039654,0.12287822619597517,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.4814 0.2143 0.2067 0.3109 0.2279 0.0692 0.0525 0.2173 0.3779 0.2853
boy_girl_0,slerp,,z0noise,,0.5,1.4857663214206696,0.05850678803110608,0.0002964601735584438,0.00011281901242909953,0.00020463959299377166,0.1214 0.1281 0.1415 0.1391 0.2181 0.2626 0.2111 0.0784 0.0881 0.0974
boy_girl_3,lam0.0,500,z0noise,,0.5,1.721866138279438,0.07856265525631054,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.1152 0.1044 0.1768 0.2031 0.3447 0.2652 0.1876 0.1440 0.0964 0.0844
boy_girl_3,lam0.1,500,z0noise,,0.5,1.7318813502788544,0.08052074478335522,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.0934 0.0989 0.1814 0.2191 0.3109 0.3051 0.1945 0.1420 0.1033 0.0832
boy_girl_3,lam0.25,500,z0noise,,0.5,1.759183183312416,0.07888587787384163,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.0836 0.0948 0.2031 0.2196 0.2919 0.3065 0.2082 0.1546 0.1136 0.0832
boy_girl_3,lam0.5,500,z0noise,,0.5,1.86519655585289,0.0758509225656885,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.0784 0.1078 0.2346 0.2063 0.2829 0.3053 0.2422 0.1682 0.1440 0.0955
boy_girl_3,lam0.75,500,z0noise,,0.5,2.063644587993622,0.07147358388153197,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.0765 0.1423 0.2048 0.2439 0.2591 0.3277 0.2847 0.1843 0.2012 0.1390
boy_girl_3,lam1.0,500,z0noise,,0.5,2.392242006957531,0.06897236520716801,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.1087 0.1812 0.1654 0.2483 0.2778 0.3649 0.2908 0.2257 0.2548 0.2747
boy_girl_3,lerp,,z0noise,,0.5,2.381467293947935,0.13999047945517296,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.5131 0.2500 0.1889 0.3670 0.1185 0.0579 0.0728 0.1602 0.3782 0.2747
boy_girl_3,slerp,,z0noise,,0.5,1.6221069023013115,0.06016522533977296,0.0002450283500365913,7.965595432324335e-05,0.00016234215217991732,0.1034 0.1124 0.1370 0.1923 0.2850 0.2446 0.1865 0.1443 0.1161 0.1004
carr_cars,lam0.0,500,z0noise,,0.5,1.7891460098326206,0.09940261270030104,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1970 0.1749 0.2019 0.3908 0.2950 0.1953 0.1253 0.0884 0.0684 0.0523
carr_cars,lam0.1,500,z0noise,,0.5,1.7639201879501343,0.10320235208094226,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1931 0.1458 0.1985 0.4004 0.2983 0.1965 0.1341 0.0866 0.0660 0.0447
carr_cars,lam0.25,500,z0noise,,0.5,1.7489883191883564,0.10159228269913992,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1877 0.1464 0.2060 0.3863 0.3012 0.1994 0.1306 0.0870 0.0630 0.0413
carr_cars,lam0.5,500,z0noise,,0.5,1.7725500762462616,0.10046809458411989,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1897 0.1549 0.2246 0.3737 0.3113 0.1939 0.1281 0.0911 0.0652 0.0401
carr_cars,lam0.75,500,z0noise,,0.5,1.815390881150961,0.09479541197581658,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1839 0.1772 0.2564 0.3276 0.3310 0.1886 0.1436 0.0898 0.0731 0.0440
carr_cars,lam1.0,500,z0noise,,0.5,1.9223113432526588,0.09345209337521918,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1184 0.2188 0.2318 0.3319 0.3194 0.2606 0.2040 0.1004 0.0740 0.0630
carr_cars,lerp,,z0noise,,0.5,2.4992949068546295,0.12880917940393943,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.5441 0.2199 0.1662 0.4035 0.1546 0.0847 0.2035 0.3188 0.2043 0.1997
carr_cars,slerp,,z0noise,,0.5,1.4428705386817455,0.07808350281248513,0.006493350025266409,0.0002491696795914322,0.0033712598524289206,0.1345 0.1779 0.1845 0.2764 0.2619 0.1562 0.0724 0.0646 0.0613 0.0532
cars_van,lam0.0,500,z0noise,,0.5,1.9385549128055573,0.08369013201337597,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1903 0.1231 0.2116 0.2423 0.2728 0.3663 0.1994 0.1722 0.0879 0.0727
cars_van,lam0.1,500,z0noise,,0.5,1.9433253183960915,0.08263196037264975,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1816 0.1061 0.2033 0.2695 0.2660 0.3547 0.2096 0.1793 0.0936 0.0797
cars_van,lam0.25,500,z0noise,,0.5,1.9503942057490349,0.08303093269301384,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1675 0.1002 0.1950 0.2794 0.2784 0.3482 0.2121 0.1851 0.1005 0.0839
cars_van,lam0.5,500,z0noise,,0.5,2.009850136935711,0.07699833102224464,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1564 0.1001 0.2002 0.2773 0.2815 0.3380 0.2300 0.1780 0.1621 0.0863
cars_van,lam0.75,500,z0noise,,0.5,2.0320645198225975,0.07168176331732179,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1403 0.1208 0.1942 0.2615 0.2950 0.3260 0.2224 0.1928 0.1897 0.0892
cars_van,lam1.0,500,z0noise,,0.5,2.1814159601926804,0.06320800497465981,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1583 0.1609 0.1730 0.2875 0.2570 0.3314 0.2446 0.2277 0.2278 0.1132
cars_van,lerp,,z0noise,,0.5,2.4142324924468994,0.10245279159452352,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.4927 0.2082 0.1405 0.2964 0.2764 0.1849 0.0969 0.2488 0.2024 0.2670
cars_van,slerp,,z0noise,,0.5,1.615025632083416,0.07203400495704713,0.000681683945003897,0.00017288402887061238,0.00042728398693725467,0.1081 0.1356 0.1626 0.1675 0.2082 0.3436 0.1617 0.1656 0.0816 0.0804
cat_rabbit,lam0.0,500,z0noise,,0.5,1.5203788131475449,0.053934807338758,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.1026 0.1057 0.1261 0.1484 0.2044 0.2400 0.2369 0.1465 0.1337 0.0761
cat_rabbit,lam0.1,500,z0noise,,0.5,1.5339055508375168,0.05867723196947112,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.0933 0.0998 0.1306 0.1385 0.2055 0.2512 0.2467 0.1546 0.1376 0.0760
cat_rabbit,lam0.25,500,z0noise,,0.5,1.5494065806269646,0.06169448130664885,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.0848 0.1017 0.1374 0.1397 0.1940 0.2631 0.2504 0.1671 0.1404 0.0708
cat_rabbit,lam0.5,500,z0noise,,0.5,1.6778761595487595,0.07308916890856,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.0807 0.0973 0.1424 0.1588 0.2253 0.2815 0.2858 0.1800 0.1567 0.0693
cat_rabbit,lam0.75,500,z0noise,,0.5,1.744385987520218,0.0729051141354701,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.0936 0.1359 0.1230 0.1657 0.2266 0.2338 0.3386 0.1789 0.1697 0.0787
cat_rabbit,lam1.0,500,z0noise,,0.5,1.9779005721211433,0.07159919684935995,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.1123 0.1436 0.1763 0.1878 0.2286 0.2595 0.3704 0.1959 0.1805 0.1229
cat_rabbit,lerp,,z0noise,,0.5,2.6099013686180115,0.11069227796817717,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.4149 0.2191 0.2185 0.3820 0.1949 0.0981 0.1591 0.2150 0.4539 0.2544
cat_rabbit,slerp,,z0noise,,0.5,1.3253118842840195,0.051829022124003706,0.00015606109809596092,0.00012720127415377647,0.0001416311861248687,0.0758 0.0736 0.0784 0.1700 0.1692 0.1976 0.1994 0.1778 0.1062 0.0773
chair01,lam0.0,500,z0noise,,0.5,1.841893620789051,0.10978121562202192,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.1501 0.1496 0.3092 0.3798 0.1997 0.3150 0.1381 0.1141 0.0505 0.0358
chair01,lam0.1,500,z0noise,,0.5,1.8318100608885288,0.10342080924268789,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.1492 0.1503 0.2872 0.3636 0.2047 0.3127 0.1612 0.1152 0.0534 0.0342
chair01,lam0.25,500,z0noise,,0.5,1.8537882938981056,0.09903790628832282,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.1458 0.1575 0.2738 0.3573 0.2229 0.2996 0.1885 0.1176 0.0543 0.0366
chair01,lam0.5,500,z0noise,,0.5,1.9107747711241245,0.09710764200062659,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.1519 0.1759 0.2727 0.3578 0.2332 0.3064 0.1856 0.1202 0.0613 0.0458
chair01,lam0.75,500,z0noise,,0.5,2.0346787571907043,0.09400710364561629,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.1880 0.2294 0.2250 0.3561 0.2755 0.3057 0.2178 0.1100 0.0635 0.0637
chair01,lam1.0,500,z0noise,,0.5,2.0029031448066235,0.08760844942214929,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.1822 0.1987 0.2145 0.3470 0.2896 0.2292 0.2766 0.1106 0.0476 0.1069
chair01,lerp,,z0noise,,0.5,2.2141323387622833,0.12843297835670087,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.5497 0.1798 0.2437 0.3329 0.2351 0.1014 0.1463 0.0954 0.1672 0.1625
chair01,slerp,,z0noise,,0.5,1.7658139877021313,0.08288342808972508,0.004630072042346001,3.6289304262027144e-05,0.002333180673304014,0.2356 0.1579 0.2089 0.2713 0.2591 0.2641 0.1688 0.1184 0.0486 0.0332
chair12,lam0.0,500,z0noise,,0.5,1.4980427287518978,0.07119447946936391,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.0763 0.1791 0.1370 0.1825 0.1423 0.3203 0.1806 0.1400 0.0822 0.0578
chair12,lam0.1,500,z0noise,,0.5,1.4650179035961628,0.07312402913516869,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.0589 0.1136 0.1766 0.1891 0.1448 0.3168 0.1819 0.1393 0.0892 0.0548
chair12,lam0.25,500,z0noise,,0.5,1.4799018241465092,0.07438686117679495,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.0565 0.1056 0.1829 0.1895 0.1482 0.3178 0.1846 0.1501 0.0895 0.0552
chair12,lam0.5,500,z0noise,,0.5,1.5088229477405548,0.07063719052202261,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.0618 0.1023 0.1906 0.1943 0.1647 0.3069 0.1770 0.1545 0.0925 0.0643
chair12,lam0.75,500,z0noise,,0.5,1.5831705257296562,0.06402920067297803,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.0812 0.1101 0.1979 0.2002 0.1728 0.2949 0.1671 0.1829 0.0910 0.0853
chair12,lam1.0,500,z0noise,,0.5,1.7113279104232788,0.06001577207377061,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.1094 0.1270 0.1945 0.2107 0.1926 0.2948 0.1959 0.1919 0.0825 0.1120
chair12,lerp,,z0noise,,0.5,2.180213212966919,0.06945746974763628,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.3888 0.2737 0.1529 0.2310 0.1718 0.1661 0.2563 0.1569 0.1984 0.1843
chair12,slerp,,z0noise,,0.5,1.3525745943188667,0.0630581423375603,7.107142300810665e-05,0.00013297393161337823,0.00010202267731074244,0.0680 0.0898 0.1597 0.1749 0.1739 0.2776 0.1422 0.1299 0.0783 0.0582
gandalf,lam0.0,500,z0noise,,0.5,1.4518346041440964,0.03890559232410953,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.1015 0.1185 0.1906 0.1370 0.2292 0.1684 0.1506 0.1362 0.1196 0.1002
gandalf,lam0.1,500,z0noise,,0.5,1.4464242160320282,0.040771659925267184,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.0926 0.1103 0.1975 0.1403 0.2261 0.1684 0.1472 0.1452 0.1201 0.0987
gandalf,lam0.25,500,z0noise,,0.5,1.468640297651291,0.03931662915384427,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.0941 0.1048 0.1887 0.1659 0.2208 0.1726 0.1390 0.1509 0.1341 0.0978
gandalf,lam0.5,500,z0noise,,0.5,1.5526318699121475,0.036061253525612645,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.1022 0.1168 0.1769 0.1923 0.2041 0.1894 0.1330 0.1746 0.1575 0.1058
gandalf,lam0.75,500,z0noise,,0.5,1.6811716258525848,0.035837421278798874,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.1100 0.1437 0.1848 0.1967 0.2285 0.1762 0.1307 0.1710 0.2061 0.1335
gandalf,lam1.0,500,z0noise,,0.5,1.980625756084919,0.04595030201888697,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.1164 0.1774 0.1725 0.2170 0.2030 0.1827 0.1683 0.2436 0.2028 0.2969
gandalf,lerp,,z0noise,,0.5,2.477262979373336,0.1506050467400858,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.4561 0.3276 0.4084 0.2927 0.1064 0.0305 0.0512 0.1010 0.3398 0.3636
gandalf,slerp,,z0noise,,0.5,1.3635293766856194,0.017847596498434305,0.00045098920236341655,0.0001371359539916739,0.0002940625781775452,0.1255 0.1142 0.1125 0.1528 0.1542 0.1385 0.1648 0.1510 0.1335 0.1167
girl01,lam0.0,500,z0noise,,0.5,1.5932379364967346,0.09005507638938295,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.0918 0.1857 0.2825 0.2232 0.3369 0.1364 0.1159 0.0917 0.0739 0.0554
girl01,lam0.1,500,z0noise,,0.5,1.6085034161806107,0.09437783715550284,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.0864 0.1635 0.3088 0.2370 0.3333 0.1420 0.1165 0.0975 0.0694 0.0541
girl01,lam0.25,500,z0noise,,0.5,1.653474647551775,0.09518202301476031,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.0858 0.1485 0.3248 0.2573 0.3240 0.1519 0.1186 0.1065 0.0768 0.0593
girl01,lam0.5,500,z0noise,,0.5,1.8138713091611862,0.09078885400458986,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.0941 0.1462 0.3152 0.3050 0.3157 0.1969 0.1295 0.1268 0.1094 0.0751
girl01,lam0.75,500,z0noise,,0.5,1.9939260110259056,0.07990904647984366,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.1526 0.1784 0.3259 0.3104 0.2684 0.2649 0.1314 0.1386 0.1205 0.1029
girl01,lam1.0,500,z0noise,,0.5,2.1527439579367638,0.07233620244465135,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.1797 0.2269 0.2967 0.3294 0.2782 0.2736 0.1236 0.1671 0.1114 0.1662
girl01,lerp,,z0noise,,0.5,2.268226481974125,0.1441509047806343,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.5572 0.2095 0.3938 0.2517 0.0867 0.0494 0.1044 0.1740 0.2419 0.1998
girl01,slerp,,z0noise,,0.5,1.535977803170681,0.07244150164494265,0.0014022826217114925,7.033361180219799e-05,0.0007363081167568453,0.2118 0.1950 0.2021 0.2185 0.2748 0.1405 0.0669 0.0664 0.0785 0.0815
girl03,lam0.0,500,z0noise,,0.5,1.6530527770519257,0.05495502478134987,0.0015650009736418724,7.496645412174985e-05,0.0008199837138818111,0.0866 0.1765 0.2609 0.1847 0.1921 0.1970 0.2168 0.1413 0.1143 0.0828
girl03,lam0.1,500,z0noise,,0.5,1.6289448589086533,0.05691962318024531,0.0015650009736418724,7.496645412174985e-05,0.0008199837138818111,0.0779 0.1575 0.2631 0.1817 0.2022 0.1889 0.2178 0.1444 0.1159 0.0795
